ec,lex,ls,sp,pfm,vbs,vbe,nme,prs,vt,ps,nu,gn,st,form
1,"C>LH/",0,2,-1,-1,-1,3,5,-1,-1,1,1,2,"C>L(H/T+K="
2,"CBW<H/",0,2,-1,-1,-1,3,0,-1,-1,1,1,1,"CB(W<(H/T:c"
1,"JC</",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"JC</:a"
1,"STR[",0,1,4,3,1,0,0,1,1,1,0,-1,"!>!](N]STR["
2,"GBH[",0,1,8,0,15,0,0,1,3,3,1,-1,"!T=!GBH[&JNH"
1,"XPR=[",0,1,4,0,1,0,0,1,1,1,0,-1,"!>!XPR=["
2,"LCKH/",0,2,-1,-1,-1,6,0,-1,-1,3,1,2,"LCK(H/(WT:a"
2,"BKR==/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"BKR==/"
1,"STR[",0,1,2,3,7,0,0,1,3,3,2,-1,"!J!](N]STR[W"
2,"MRV[",0,1,0,9,1,1,0,62,0,1,2,2,"M&WRV[/:ua"
1,"VWB/",0,13,-1,-1,-1,6,0,-1,-1,3,1,0,"VWB/WT"
2,"FJM[",0,1,1,0,1,1,0,4,0,0,0,0,"!!F(J&WM[/"
1,"YRW<H/",0,3,-1,-1,-1,1,-1,-1,-1,1,1,0,"YRW<H/"
1,"BD/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"BD/"
1,"BW>[",0,1,8,0,18,0,0,1,3,1,1,-1,"!T=!BW>[H="
2,"<NH[",0,1,4,3,1,0,0,1,1,1,0,-1,"!>!](N]<NH["
2,"HM",0,7,-1,-1,-1,-1,-1,-1,3,3,2,-1,"HM"
2,"MWT[",0,1,0,1,6,0,0,2,1,1,0,-1,"M(WT[TJ:d"
2,"NPX[",0,1,1,0,1,3,0,4,0,0,0,0,"!!(NPX[/T"
3,"QJ>/",0,2,-1,-1,-1,1,6,-1,-1,1,2,2,"QJ>/+W"
1,"BW>[",0,1,4,2,1,0,0,1,1,1,0,-1,"!>!](H]B(W>["
2,"XRWY====/",0,13,-1,-1,-1,4,0,-1,-1,3,2,2,"XR(WY====/JM"
1,"SWDJ/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"SWDJ/"
2,"MJMN/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"MJM&JN/"
1,"XMC/",-1,2,-1,-1,-1,1,0,-1,-1,1,0,2,"XMC/:a"
1,"PZR[",0,1,0,0,1,2,0,62,0,1,1,2,"PZ&WR[/H:p"
1,">CMH/",0,2,-1,-1,-1,16,9,-1,-1,2,1,2,">CM(H/TJ+NW"
1,"LXC/",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"LXC/:a"
2,"G<C[",0,1,0,26,7,0,0,2,3,3,0,-1,"]HT]G<C[W:o"
1,"LWZ/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"LWZ/"
2,"CBW</",0,2,-1,-1,-1,5,0,-1,-1,3,2,1,"CB(W</J"
2,"XGWRH/",0,2,-1,-1,-1,6,0,-1,-1,3,1,0,"XG(WR(H/(WT"
1,"DMJN/",0,2,-1,-1,-1,1,6,-1,-1,1,1,2,"DMJN/+W"
3,"JBB[",0,1,8,1,1,0,0,1,3,1,1,-1,"!T=!JBB[:d"
1,"PSJL/",0,2,-1,-1,-1,5,12,-1,-1,3,2,2,"PSJL/J+HM"
1,"BW>[",0,1,0,0,1,5,0,6,0,3,2,1,"B(W>[/J"
3,"FB<[",0,1,0,2,1,0,2,2,3,1,2,-1,"]H]FB&J<[+NJ"
1,"F<RH/",0,2,-1,-1,-1,4,0,-1,-1,3,1,2,"F<R(H/JM"
3,">DMT>/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,">DMT>/"
2,"NCM[",0,1,4,0,1,0,0,1,1,1,0,-1,"!>!(NCM["
2,"XRB/",0,2,-1,-1,-1,6,13,-1,-1,3,1,2,"XRB/WT+M"
1,"BJT/",0,2,-1,-1,-1,5,4,-1,-1,3,2,2,"B(JT/J+K"
2,"BJN[",0,1,3,6,1,0,0,1,2,1,2,-1,"!T!](HT]B(JN&N["
2,"CM<[",0,1,0,0,5,0,0,2,2,1,1,-1,"CM<[T&J="
1,"NKR[",0,1,2,2,1,0,8,1,3,1,2,-1,"!J!](H](NK&JR[+H"
2,"XNN[",0,1,2,8,1,0,0,1,3,1,2,-1,"!J!](H]XN(N[:u"
2,"BW>[",0,1,0,0,1,0,0,2,3,1,2,-1,"B(W>["
2,"YMJM/",0,2,-1,-1,-1,4,0,-1,-1,3,2,2,"YM(J(M/JM"
1,"M<JM/",0,2,-1,-1,-1,5,0,-1,-1,3,2,1,"M<(J(M/J"
1,"BHMH/",0,2,-1,-1,-1,2,0,-1,-1,1,1,2,"BHM(H/H"
2,"QR<[",0,1,0,0,1,1,0,62,0,1,2,2,"QR&W<[/:pa"
3,"ML>H/",0,2,-1,-1,-1,3,4,-1,-1,1,1,2,"ML>(H/T+K"
1,"XSH=/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"XSH=/"
2,"FKR[",0,1,1,0,1,1,0,5,0,0,0,2,"!!FKR[/:a"
1,"CHM/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"CHM/"
2,">KL[",0,1,8,0,1,0,10,1,3,1,1,-1,"!T=!>KL[+KM"
1,"MRQ/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"MRQ/"
2,"<NH[",0,1,4,0,1,0,4,1,1,1,0,-1,"!>!<N(H[~(N+K"
2,"PRQ[",0,1,2,0,1,0,9,1,3,1,2,-1,"!J!PRQ[+NW"
2,"<BD[",0,1,0,3,1,0,0,2,3,1,2,-1,"]N]<BD["
2,"PDH[",0,1,8,3,1,0,0,1,3,1,1,-1,"!T=!](N]PDH["
2,"NCQ[",0,1,1,0,18,0,0,3,2,1,2,-1,"!!(NCQ[H="
2,"BWC[",0,1,4,0,18,0,0,1,1,1,0,-1,"!>!B(WC[H="
2,"N>Y[",0,1,7,1,1,5,3,6,0,3,2,2,"!M!N>Y[/J:d+(J"
2,"CW>H/",0,2,-1,-1,-1,3,0,-1,-1,1,1,1,"C(W>(H/T:c"
2,"R<J/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"R<J/"
2,"MWY>/",0,2,-1,-1,-1,5,15,-1,-1,3,2,2,"MWY>/J+HN"
2,"PLK=/",0,2,-1,-1,-1,1,6,-1,-1,1,2,2,"PLK=/+W"
1,"JCB[",0,1,0,0,7,0,0,2,3,3,0,-1,"JCB[W"
1,"RYX[",0,1,3,1,7,0,0,1,2,3,2,-1,"!T!RYX[W:d"
1,"XWL[",0,1,1,0,1,1,0,4,0,0,0,0,"!!XWL[/:c"
1,"MY>[",0,1,3,0,1,0,7,1,2,1,2,-1,"!T!MY>[~N+(HW"
2,"NXM[",0,1,6,3,1,1,0,4,0,0,0,0,"!H!](N]NXM[/:c"
1,"FKL[",0,1,1,2,1,1,0,5,0,0,0,2,"!!]H]FK&JL[/:a"
2,"KWL[",0,1,4,1,1,0,0,1,1,1,0,-1,"!>!K(WL&K&L[:d"
1,"BDL[",0,1,6,3,7,0,0,3,2,3,2,-1,"!H!](N]BDL[W"
2,"MLK[",0,1,4,0,1,0,0,1,1,1,0,-1,"!>!ML&WK["
1,"XSD/",0,2,-1,-1,-1,1,4,-1,-1,1,2,2,"XSD/+K"
1,"XCB[",0,1,2,3,7,0,0,1,3,3,2,-1,"!J!](N]XCB[W"
2,">LH[",0,1,0,0,5,0,0,2,2,1,1,-1,">L(H&J[T="
2,"BXJR/",0,13,-1,-1,-1,5,3,-1,-1,3,2,2,"BXJR/J+(J"
2,"FWF[",0,1,1,0,1,1,0,5,0,0,0,2,"!!FWF[/:a"
2,"FM>L[",0,1,7,2,1,4,0,6,0,3,2,2,"!M!](H]FM>L[/JM"
1,"C<R/",0,2,-1,-1,-1,7,0,-1,-1,1,2,2,"C<R/~H:a"
1,"RWC[",0,1,0,0,1,4,0,6,0,3,2,2,"R(W&>C[/JM"
1,"LMK/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"LMK/"
2,"MSGRT/",0,2,-1,-1,-1,6,0,-1,-1,3,1,0,"MSGR(T/WT"
2,"ZWB[",0,1,0,0,1,2,0,6,0,1,1,2,"Z(WB[/H"
1,"<MWD/",0,2,-1,-1,-1,4,0,-1,-1,3,2,2,"<M(WD/JM"
2,"TPTH/",0,2,-1,-1,-1,1,0,-1,-1,1,0,2,"TPTH/:a"
2,"CJR/",0,2,-1,-1,-1,1,3,-1,-1,1,2,2,"CJR/+J"
2,"<WJT/",0,3,-1,-1,-1,1,-1,-1,-1,1,0,0,"<WJT/"
2,"HLK[",0,1,5,0,1,0,0,1,1,3,0,-1,"!N!(HLK["
2,"YJR[",0,1,0,0,1,1,0,6,0,1,2,0,"Y(JR[/"
2,"CM<[",0,1,1,0,1,1,6,4,0,0,0,2,"!!CM<[/+W"
1,"YBR[",0,1,8,0,1,0,0,1,3,1,1,-1,"!T=!YBR["
2,"MKH/",0,2,-1,-1,-1,2,0,-1,-1,1,1,2,"MK(H/H"
2,"JR>[",0,1,3,0,12,0,0,1,2,1,1,-1,"!T!JR>[J"
2,"MQCH=/",0,2,-1,-1,-1,2,0,-1,-1,1,1,2,"MQC(H=/H"
2,"YJX>/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"Y(JX>/"
1,"<RQ[",0,1,0,0,1,5,3,6,0,3,2,2,"<RQ[/J+(J"
2,"BRK[",0,1,0,1,1,0,4,2,3,1,2,-1,"BRK[~(N:d+K"
1,"M<BH/",0,2,-1,-1,-1,1,0,-1,-1,1,2,1,"M<BH/:c"
1,"YMT[",0,1,0,2,3,0,0,2,2,1,2,-1,"]H]YM(T[T&H"
2,"<FRH=/",-1,2,-1,-1,-1,6,0,-1,-1,3,1,2,"<FR(H=/(WT:a"
1,"<ZRH/",0,2,-1,-1,-1,3,0,-1,-1,1,1,0,"<ZR(H/T&H"
2,"R<B=/",0,13,-1,-1,-1,2,0,-1,-1,1,1,2,"R<B=/H"
2,">LP[",0,1,7,1,1,1,9,6,0,1,2,2,"!M!(>LP[/:d+NW"
2,"BXWRWT/",0,2,-1,-1,-1,12,4,-1,-1,3,1,2,"BXWR(W(T/(WTJ+K"
1,"PC<[",0,1,0,0,1,4,0,6,0,3,2,2,"PC<[/JM"
2,"FJM[",0,1,1,0,1,1,3,4,0,0,0,2,"!!F(J&WM[/+J"
2,"DRK[",0,1,2,0,7,0,0,1,3,3,2,-1,"!J!DRK[W"
2,"YPN[",0,1,2,0,7,0,0,1,3,3,2,-1,"!J!YP&JN[W"
2,"SBB[",0,1,0,0,7,0,2,2,3,3,0,-1,"SB(B[W+NJ"
1,"CLJCJT/",0,2,-1,-1,-1,1,0,-1,-1,1,1,0,"CLJCJT/"
1,"<CQ[",0,1,0,0,1,1,0,6,0,1,2,0,"<CQ[/"
2,"XMT/",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"XMT/:a"
1,"YWR/",0,2,-1,-1,-1,4,0,-1,-1,3,2,2,"Y(WR/JM"
1,"NK>[",0,1,0,3,7,0,0,2,3,3,0,-1,"]N](NK>[W"
2,">SP/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,">SP/"
1,"<YR[",0,1,0,0,1,0,2,2,3,1,2,-1,"<YR[+NJ"
2,">CWR==/",0,2,-1,-1,-1,5,9,-1,-1,3,1,2,">C(WR==/J+NW"
2,"CPV[",0,1,0,0,1,1,0,6,0,1,2,0,"CPV[/"
1,"CRT[",0,1,1,1,1,1,13,4,0,0,0,2,"!!CRT[/:d+M"
2,"RXMJM/",0,2,-1,-1,-1,5,6,-1,-1,3,2,2,"RXM(J(M/(J+W"
1,"CQH[",0,1,2,2,1,0,9,1,3,1,2,-1,"!J!](H]CQ(H[+NW"
1,"LQX[",0,1,8,0,1,0,8,1,3,1,1,-1,"!T=!(LQX[+H"
2,"MLH/",0,2,-1,-1,-1,3,6,-1,-1,1,1,2,"ML(H/T+W"
3,"TW/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"TW/"
2,"MQWH==/",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"MQWH==/:a"
1,"CQP[",0,1,8,2,1,0,0,1,3,1,1,-1,"!T=!](H]CQP["
2,"YL<=/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"YL<=/"
1,"TW<BH/",0,2,-1,-1,-1,6,13,-1,-1,3,1,2,"TW<B(H/WT+M"
2,"PNH[",0,1,0,1,1,0,0,2,3,1,2,-1,"PNH[:d"
2,"GR/",0,2,-1,-1,-1,4,0,-1,-1,3,2,2,"G&JR/JM"
2,"CBR[",0,1,8,3,1,0,0,1,3,1,1,-1,"!T=!](N]CBR["
1,"<LH[",0,1,0,0,10,0,0,2,1,3,0,-1,"<L(H&J[NW"
2,"KWN[",0,1,1,1,1,0,7,3,2,1,2,-1,"!!KWN&N[:d+HW"
2,"JBM[",0,1,1,1,1,1,3,4,0,0,0,2,"!!JBM[/:d+J"
2,"<LL[",0,1,1,1,1,0,0,3,2,1,2,-1,"!!<&WLL[:d"
1,"MRK/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"MRK/"
2,"<WLL=/",0,2,-1,-1,-1,5,8,-1,-1,3,2,2,"<(WLL=/J+H"
2,"RXQ[",0,1,1,2,1,0,7,3,2,1,2,-1,"!!]H]RX&JQ[+HW"
2,"QDC/",0,2,-1,-1,-1,5,0,-1,-1,3,2,1,"QDC/(J&W"
1,">RXH=/",0,2,-1,-1,-1,2,0,-1,-1,1,1,2,">RX(H=/H"
2,"CNH[",0,1,6,3,1,6,0,4,0,0,0,0,"!H!](N]CN(H[/WT"
2,"GB<WNJ/",-2,13,-1,-1,-1,4,0,-1,-1,3,2,2,"GB<(WN(J/JM"
1,">KL[",0,1,0,0,1,2,0,6,0,1,1,2,">KL[/H"
2,"ZMM[",0,1,0,0,6,0,0,2,1,1,0,-1,"ZM(M[TJ"
1,"R<D/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"R<D/"
2,"<NN[",0,1,0,1,1,2,0,6,0,1,1,2,"<NN[/H:d"
2,"LXJ/",0,2,-1,-1,-1,13,6,-1,-1,2,2,2,"LXJ/(J=+W"
2,"NVH[",0,1,4,2,1,0,0,1,1,1,0,-1,"!>!](H](NVH["
2,"FBR[",0,1,0,1,7,0,0,2,3,3,0,-1,"FBR[W:d"
2,"MDMNH/",0,2,-1,-1,-1,2,0,-1,-1,1,1,2,"MDMN(H/H"
1,"L",0,5,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,"L+(W&>"
1,"<JRM/",0,13,-1,-1,-1,1,0,-1,-1,1,2,0,"<JRM/"
2,"GNBT/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"GNBT/"
2,"Z<Q[",0,1,0,0,6,0,0,2,1,1,0,-1,"Z<Q[TJ"
1,"YDH[",0,1,0,0,1,1,0,6,0,1,2,2,"YDH[/:a"
2,"MWT[",0,1,2,2,1,0,7,1,3,1,2,-1,"!J!](H]M(W&JT[~N+(HW"
2,"MRRH=/",0,2,-1,-1,-1,3,6,-1,-1,1,1,2,"MRR(H=/T+W"
2,"DWK[",0,1,0,0,7,0,0,2,3,3,0,-1,"D(WK[W"
2,">SR[",0,1,1,0,1,1,4,4,0,0,0,2,"!!>SR[/+K"
1,"N<R[",0,1,0,0,1,1,0,6,0,1,2,0,"N<R[/"
1,"SPR[",0,1,4,0,1,0,13,1,1,1,0,-1,"!>!SPR[+M"
3,"TQW<J/",-2,13,-1,-1,-1,3,0,-1,-1,1,1,0,"TQW<J/T"
2,"XYB[",0,1,7,2,1,3,0,6,0,1,1,0,"!M!](H]XYB[/T"
2,">RGWN/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,">RGWN/"
1,"JTR[",0,1,3,2,1,0,0,1,2,1,2,-1,"!T!](H](J&WTR["
2,"KLH[",0,1,0,1,3,0,13,2,2,1,2,-1,"KL(H&J[T:d+M"
1,"JYQ[",0,1,0,0,1,1,0,62,0,1,2,2,"JY&WQ[/:pa"
1,"QWM[",0,1,0,2,10,0,0,2,1,3,0,-1,"]H]Q(WM[NW"
3,"DBJWNJM/",0,2,-1,-1,-1,4,0,-1,-1,3,2,2,"(D&X(B&RJ&JWN(J(M/JM"
3,">BJSP/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,">BJSP/"
2,">XRXL/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,">XRXL/"
1,"NGD[",0,1,0,2,1,0,8,2,3,1,2,-1,"]H](NG&JD[+H"
2,"<BDT/",0,2,-1,-1,-1,1,9,-1,-1,1,1,2,"<BDT/+NW"
3,"JWBL/",0,2,-1,-1,-1,4,0,-1,-1,3,2,2,"JWBL/JM"
2,">WR/",0,2,-1,-1,-1,1,5,-1,-1,1,0,2,">WR/+K="
1,"CBV/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"CBV/"
1,"R<<[",0,1,2,0,7,0,0,1,3,3,2,-1,"!J!R<(<[W"
1,"NBV[",0,1,1,2,1,1,0,4,0,0,0,0,"!!]H](NB&JV[/:c"
1,"<ZR[",0,1,1,0,1,1,0,4,0,0,0,0,"!!<ZR[/:c"
2,"CLHBT/",0,2,-1,-1,-1,3,0,-1,-1,1,1,2,"CLHB(T/T:a"
1,"CWB[",0,1,0,2,10,0,0,2,1,3,0,-1,"]H]C(W&JB[NW"
1,">HB[",0,1,0,0,2,0,5,2,3,1,1,-1,">HB[(H&T+K="
1,"HJKL/",0,2,-1,-1,-1,1,6,-1,-1,1,2,2,"HJKL/+W"
2,"NKH[",0,1,2,2,7,0,0,1,3,3,2,-1,"!J!](H](N(K(H&B[W"
1,"JC/",-5,2,-1,-1,-1,1,10,-1,-1,1,0,2,"JC/+KM"
1,"DJN/",0,2,-1,-1,-1,1,5,-1,-1,1,2,2,"DJN/+K="
1,">C=/",-5,2,-1,-1,-1,1,0,-1,-1,1,0,0,">C=/"
2,">MH=/",0,2,-1,-1,-1,6,0,-1,-1,3,1,0,">M(H=/(WT"
1,"CLX[",0,1,2,0,1,0,4,1,3,1,2,-1,"!J!CLX[+K"
3,"QBY[",0,1,0,3,1,4,0,6,0,3,2,2,"]N]QBY[/JM"
1,"CSH[",0,1,0,0,1,1,7,6,0,1,2,2,"CS(H[/+HW"
1,"BXWR/",0,2,-1,-1,-1,5,3,-1,-1,3,2,2,"BXWR/J+(J"
2,"NWH=[",0,1,2,0,1,0,0,1,3,1,2,-1,"!J!NWH=["
1,"FMX[",0,1,1,0,1,1,0,4,0,0,0,0,"!!FMX[/:c"
1,"SBB[",0,1,0,0,1,1,0,6,0,1,2,0,"SBB[/"
1,"<Z>/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"<Z>/"
2,"M<KH=/",0,3,-1,-1,-1,1,-1,-1,-1,1,0,0,"M<KH=/"
2,"VLH/",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"VLH/:a"
1,"XCKH/",0,2,-1,-1,-1,4,0,-1,-1,3,1,2,"XCK(H/JM"
1,"M<DR/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"M<DR/"
2,"JSR[",0,1,7,1,1,1,4,6,0,1,2,2,"!M!JSR[/~(N:d+K"
2,"XKM/",0,13,-1,-1,-1,6,0,-1,-1,3,1,1,"XKM/WT:c"
2,"BW>[",0,1,0,2,7,0,13,2,3,3,0,-1,"]H]B(W&J>[(W+M"
2,"TRCJC=/",0,3,-1,-1,-1,1,-1,-1,-1,1,0,0,"TRCJC=/"
2,"XBL=[",0,1,8,1,1,0,0,1,3,1,1,-1,"!T=!XBL=[:d"
1,"CWB[",0,1,1,0,1,1,0,4,0,0,0,0,"!!CWB[/:c"
2,"CWQQ/",0,13,-1,-1,-1,2,0,-1,-1,1,1,2,"C(WQQ/H"
2,"GBR/",0,2,-1,-1,-1,4,0,-1,-1,3,2,2,"GBR/JM"
2,"<NH=[",0,1,3,1,1,0,2,1,2,1,2,-1,"!T!<N(H=[:d+NJ"
1,"<NH=[",0,1,2,0,1,0,0,1,3,1,2,-1,"!J!<NH=["
1,"ZQN[",0,1,2,0,1,0,0,1,3,1,2,-1,"!J!ZQN["
1,"NFG[",0,1,0,2,2,0,0,2,3,1,1,-1,"]H](NF&JG[H"
2,"RDM[",0,1,2,3,1,0,0,1,3,1,2,-1,"!J!](N]RDM["
1,"NWS[",0,1,2,2,7,0,0,1,3,3,2,-1,"!J!](H]N(W&JS[W"
1,"RXP[",0,1,2,1,1,0,0,1,3,1,2,-1,"!J!RXP[:d"
2,"TQP[",0,1,8,0,1,0,7,1,3,1,1,-1,"!T=!TQP[+HW"
1,"MKTB/",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"MKTB/:a"
1,"T>NH/",0,2,-1,-1,-1,4,0,-1,-1,3,1,2,"T>N(H/JM"
1,"NXM[",0,1,2,6,1,0,0,1,3,1,2,-1,"!J!](HT]NXM["
2,"MLL==[",0,1,2,1,1,0,0,1,3,1,2,-1,"!J!M&WLL==[:d"
1,"NQP/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"NQP/"
2,">XRWN/",0,13,-1,-1,-1,4,0,-1,-1,3,2,2,">XR(WN/JM"
3,"NTX[",0,1,2,1,1,0,7,1,3,1,2,-1,"!J!NTX[:d+HW"
2,"QRJ>/",0,13,-1,-1,-1,5,0,-1,-1,3,2,1,"QR(J>/J"
1,"RKB[",0,1,0,0,1,5,8,6,0,3,2,2,"RKB[/J+H"
2,">JL/",0,2,-1,-1,-1,1,0,-1,-1,1,0,0,">JL/"
1,"CD=/",0,2,-1,-1,-1,13,8,-1,-1,2,2,2,"CD=/J=+H"
2,">BJ/",0,3,-1,-1,-1,1,-1,-1,-1,1,1,0,">BJ/"
2,"RJB[",0,1,3,0,1,0,0,1,2,1,2,-1,"!T!R(J&WB["
1,"QBL=/",-3,2,-1,-1,-1,1,0,-1,-1,1,2,0,"QBL=/"
2,">RMNJ/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,">RMNJ/"
2,"JDH[",0,1,1,2,7,0,0,3,2,3,2,-1,"!!]H](JD(H[W"
2,"MLL=[",0,1,2,3,1,0,0,1,3,1,2,-1,"!J!](N]ML(L=["
2,"NSH[",0,1,3,1,14,0,0,1,2,3,2,-1,"!T!NS(H[WN:d"
1,"KTB[",0,1,2,0,1,0,13,1,3,1,2,-1,"!J!KTB[+M"
1,">KL/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,">KL/"
2,"BRK[",0,1,1,1,1,1,0,5,0,0,0,2,"!!BR&WK[/:da"
2,"MXJR/",0,2,-1,-1,-1,5,12,-1,-1,3,2,2,"MXJR/J+HM"
1,"KJDWN/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,"KJDWN/"
2,"NXT/",0,2,-1,-1,-1,3,0,-1,-1,1,1,0,"NX(T/T"
1,"JYQ[",0,1,0,0,1,0,0,2,3,1,2,-1,"JYQ["
1,"NDR/",0,2,-1,-1,-1,5,3,-1,-1,3,2,2,"NDR/J+(J"
1,"NXT/",0,2,-1,-1,-1,3,0,-1,-1,1,1,2,"NX(T/T:a"
2,"<ZH=/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"<ZH=/"
1,"JSP[",0,1,4,2,18,0,0,1,1,1,0,-1,"!>!](H](JSP[H="
2,"QDJM/",0,2,-1,-1,-1,7,0,-1,-1,1,2,0,"QD(JM/~H"
2,"NPX[",0,1,0,2,8,0,0,2,2,3,2,-1,"]H](NPX[TM"
1,"VNP[",0,1,4,1,1,0,13,1,1,1,0,-1,"!>!VNP[:d+M"
2,"GBWRH/",0,2,-1,-1,-1,3,3,-1,-1,1,1,2,"GB(WR(H/T+J"
1,">WR/",0,2,-1,-1,-1,1,13,-1,-1,1,0,2,">WR/+M"
1,"BYWR/",0,13,-1,-1,-1,2,0,-1,-1,1,1,2,"BYWR/H"
2,"RBBH/",-2,2,-1,-1,-1,2,0,-1,-1,1,1,2,"RBB(H/H"
1,"MKR[",0,1,0,6,8,0,0,2,2,3,2,-1,"]HT]MKR[TM"
1,">DR/",0,2,-1,-1,-1,1,0,-1,-1,1,2,0,">DR/"
1,"NVC[",0,1,0,0,1,0,0,2,3,1,2,-1,"NVC["
1,"XYJ/",0,2,-1,-1,-1,1,6,-1,-1,1,2,2,"XYJ/+W"
1,"PLV[",0,1,3,2,1,0,0,1,2,1,2,-1,"!T!](H]PL&JV["
1,"QRB[",0,1,1,0,7,0,0,3,2,3,2,-1,"!!QRB[W"
1,"VHR[",0,1,2,1,1,0,0,1,3,1,2,-1,"!J!VHR[:d"
2,"RYY[",0,1,2,0,1,0,0,1,3,1,2,-1,"!J!RY(Y["
2,"JCWB/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"JC(W&JB/"
2,"KTR[",0,1,1,1,1,0,0,3,2,1,2,-1,"!!KTR[:d"
2,"<ZR[",0,1,0,0,1,5,3,6,0,3,2,2,"<ZR[/J+(J"
2,"R>H[",0,1,1,0,1,1,0,4,0,0,0,0,"!!R>H[/:c"
3,"XJL[",0,1,8,6,1,0,0,1,3,1,1,-1,"!T=!](HT]X(JL&X&L["
2,"NPL[",0,1,1,0,1,1,0,5,0,0,0,2,"!!NP&WL[/:a"
1,">RG[",0,1,3,0,12,0,0,1,2,1,1,-1,"!T!>RG[J"
2,"SPJNH/",0,2,-1,-1,-1,2,0,-1,-1,1,1,2,"SPJN(H/H"
2,"TWY>WT/",0,2,-1,-1,-1,6,0,-1,-1,3,1,1,"T(WY>(W(T/WT:c"
2,"KWN=/",0,3,-1,-1,-1,1,-1,-1,-1,1,0,0,"KWN=/"
2,"MTRDT/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"MTRDT/"
2,"<DD/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"<&WDD/"
2,">CM[",0,1,0,0,1,0,0,2,3,1,2,-1,">CM["
1,"MNH=/",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"MNH=/:a"
2,"PLDT/",0,2,-1,-1,-1,6,0,-1,-1,3,1,0,"PLD(T/WT"
2,"MQBT/",0,2,-1,-1,-1,3,0,-1,-1,1,1,0,"MQB(T/T"
2,"T<H[",0,1,6,3,1,6,0,4,0,0,0,0,"!H!](N]T<(H[/WT"
1,"NHR/",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"NHR/:a"
2,">PJQ=/",0,13,-1,-1,-1,4,0,-1,-1,3,2,2,">PJQ=/JM"
2,"RBK[",0,1,7,8,1,3,0,62,0,1,1,2,"!M!](H]RBK[/T:ua"
2,"JR>[",0,1,1,1,1,1,13,4,0,0,0,2,"!!JR>[/:d+M"
2,"CQV[",0,1,1,2,1,1,0,4,0,0,0,0,"!!]H]CQ&JV[/:c"
2,"NF>[",0,1,2,0,1,0,8,1,3,1,2,-1,"!J!(NF>[~N+H"
2,"MGRC/",0,2,-1,-1,-1,1,0,-1,-1,1,2,2,"MGRC/:a"
3,"TNCMT/",0,2,-1,-1,-1,3,0,-1,-1,1,1,2,"TNCM(T/T:a"
1,"MCPV/",0,2,-1,-1,-1,1,0,-1,-1,1,2,1,"MCPV/:c"
1,"SBB[",0,1,0,3,2,0,0,2,3,1,1,-1,"]N]SB(B[H"
2,"JYQ[",0,1,1,0,1,0,0,3,2,1,2,-1,"!!(JYQ["
2,"QWM[",0,1,0,8,1,0,0,2,3,1,2,-1,"]H]Q(WM[:u"
2,"CT==/",0,3,-1,-1,-1,1,-1,-1,-1,1,2,0,"CT==/"
2,"CM<[",0,1,1,2,7,0,8,3,2,3,2,-1,"!!]H]CM&J<[W+H"
1,"M<FH/",0,2,-1,-1,-1,5,3,-1,-1,3,2,2,"M<F(H/J+(J"
